# index eigen f_xx f_xxx pxx_x pyy_x pzz_x pxy_x pxz_x pyz_x
16490    419.346    419.246    -11.916 -0.00672338 0.00204188          0 0.000795887          0          0
16491    419.351    419.332   -1.60971 -0.000985658 0.000683215          0 0.00331542          0          0
16492    419.428     419.36   -6.54818 -0.00251444 0.000600416          0 0.00229173          0          0
16493    419.465    419.346    12.2935 -0.0045524 0.00432013          0 -0.00346763          0          0
16494    419.485    419.358    19.0147 -0.00332487 0.00448803          0 0.00264541          0          0
16495    419.575    419.447   -18.4467 -0.00189133 0.000250901          0 0.00595078          0          0
16496    419.608    419.533     22.566  0.0065616 -0.00280089          0 0.00192207          0          0
16497    419.635    419.588   -46.6865 -0.00669501 -0.000559486          0 0.000456747          0          0
16498    419.667    419.604   -37.8668 0.00657858 -0.00561722          0 -0.0015654          0          0
16499      419.7    419.613  -0.721148 -0.000824005 -0.00118573          0 0.00386601          0          0
16500    419.732    419.627     41.027 -0.0016156 -0.000403829          0 -0.000576042          0          0
16501    419.774    419.662   -2.85775 2.17646e-05 0.00212127          0 -0.00267069          0          0
16502     419.92     419.93   -2.48175 -0.0012861 0.00535532          0 -0.00425697          0          0
16503    420.004    419.942   -2.01456 0.00345464 -0.00385963          0 0.00385001          0          0
16504    420.015    419.925   -11.1264 -0.00104762 0.00222245          0 -0.00111176          0          0
16505     420.13     420.02    12.0588 -0.00849141 -0.00375877          0 0.00155498          0          0
16506    420.179    420.099   -19.7306 -0.0082428 0.00450233          0 0.00330828          0          0
16507     420.18    420.172    1.24637 -0.00542914 0.00175349          0 0.00105617          0          0
16508    420.231    420.106    17.8403 -0.000815997 0.00123126          0 0.00163702          0          0
16509    420.289    420.297   -23.5868 0.00290163 -0.0012526          0 -4.72574e-05          0          0
16510    420.335    420.095   -24.3617 -0.000580313 0.00378824          0 0.00330906          0          0
16511    420.411    420.439    37.5696 0.00324072 -0.00427926          0 -0.00209617          0          0
16512    420.439    420.412   -10.1597 -0.00570891 0.00600179          0 0.00140837          0          0
16513     420.54    420.396   -18.1159  0.0042329 -0.00750016          0 -0.00127169          0          0
16514    420.574    420.558    8.20143 0.00659612 -0.00242053          0 -0.00104989          0          0
16515    420.595    420.539    31.0301 -0.00180136 0.00885002          0 -0.00386856          0          0
16516    420.617    420.576   -14.4504 -0.00422643 0.00677548          0 -0.00255164          0          0
16517     420.69    420.495    253.489 0.00155512 -0.0018427          0 0.00180797          0          0
16518    420.743    420.639    3.87342 -0.00278388 0.00842816          0 0.000669636          0          0
16519    420.799    420.677   -18.1456 -0.00227181 0.00144626          0 -0.00109244          0          0
16520     420.81    420.633    27.9375 -0.00020768 -0.000899028          0 0.00466147          0          0
16521    420.909    420.837   -27.9545 -0.00171693 -0.00663508          0 0.00176718          0          0
16522    420.997     420.94    -30.694 -0.0033784 -0.0019722          0 0.00127622          0          0
16523    421.024    420.991   -10.1747  0.0022097 -0.00697338          0 0.00267451          0          0
16524     421.04    420.975  -0.603577 0.00386632 -0.00103068          0 0.000952926          0          0
16525    421.141    421.239    8.32585 0.000512548 -0.0022831          0 -0.00365242          0          0
16526    421.323     421.23    13.3141 -0.00243039 -0.00288248          0 0.000845555          0          0
16527    421.359    421.398   -77.7811 -0.0069712 0.00194275          0 1.93114e-06          0          0
16528    421.386    421.289    18.9651 -0.00883182 0.00610971          0 0.00416646          0          0
16529    421.402    421.407   -19.5288 0.000632311 0.00709358          0 -0.00395432          0          0
16530    421.482    421.489   -22.4129 -0.00490771 -0.000596322          0 0.00169733          0          0
16531    421.497    421.383    7.59264 -0.00473943 0.000374949          0 0.000272381          0          0
16532    421.528    421.444   -10.9695 -0.00381094 -0.00746815          0 -0.00114643          0          0
16533     421.58    421.615    44.1118 -0.00307588 -0.00380156          0 0.00238259          0          0
16534    421.632    421.699    22.7529 -0.00204092 -0.00215869          0  0.0024574          0          0
16535    421.697    421.603    26.2746 -0.00309967 0.00426936          0 -0.000333858          0          0
16536    421.727    421.514    145.533 -0.00409145 0.00096132          0 -0.000487396          0          0
16537    421.731    421.729   -4.74537 0.00182204 -0.000769944          0 0.00419506          0          0
16538    421.759    421.765    13.2424 0.00196868 -0.00613014          0 0.00447625          0          0
16539    421.836    421.805   -15.4105 -0.00140504 0.00135515          0 0.00241619          0          0
16540    421.909    421.837    5.02603 0.00115334 -7.38309e-05          0 -0.00302839          0          0
16541    421.914    421.876    -30.401 -0.0049704 0.00345064          0 0.00154101          0          0
16542    422.005    421.853   -58.1801 -0.00288448 0.00169764          0 -0.000528583          0          0
16543    422.017    421.916    2.74698 0.00118268 7.97002e-05          0  0.0025537          0          0
16544    422.043    421.708    243.449 0.00208552 -0.00554656          0 -0.00122547          0          0
16545      422.2    422.117   0.329719 0.00196318 -0.00138474          0 0.00190179          0          0
16546    422.257     422.16   -54.2482 -0.00122286 0.00679553          0 0.000825117          0          0
16547    422.279    422.194    58.4054 -7.26141e-05 0.00224075          0 -0.00196955          0          0
16548    422.333    422.255    -17.942 -0.000432799 0.00188947          0 0.00399766          0          0
16549     422.38    422.218   -33.1143 0.00705585 -0.00907096          0 -0.00297188          0          0
16550    422.474    422.331   -14.4955 -0.00567852 0.00347816          0 0.000497994          0          0
16551    422.535    422.564   -11.5656 0.000640759 0.00292166          0 -0.00223907          0          0
16552    422.631    422.561    -1.2645 -0.00155892 0.00160592          0 0.00210248          0          0
16553     422.67    422.616    17.9342 0.000689734 -0.00332134          0 0.000138485          0          0
16554    422.729    422.708    5.30596 0.00420253 -0.00284526          0 0.00276672          0          0
16555    422.765    422.574   -9.72612 0.00636149 -0.00247058          0 -0.000956297          0          0
16556    422.855    422.686    305.886 0.00465799 0.00386733          0 -3.67548e-05          0          0
16557    422.864    422.709    65.9918  0.0060094 0.00749401          0 -0.00686782          0          0
16558    423.008    422.852    8.26465 -0.00189353 0.00364465          0 -5.54113e-05          0          0
16559    423.042    423.076       25.1 -0.00499348 0.00429211          0 -0.00188681          0          0
16560    423.133    423.128     7.1614 0.00330048 -0.00310035          0 0.00274546          0          0
16561    423.168      422.9   -74.7263 0.00228294 0.00246833          0 0.000789585          0          0
16562    423.256    423.145   -9.31751 0.00446454 -0.00850609          0 0.00512346          0          0
16563      423.3    423.273   0.503253 0.00501186 -0.00215313          0 -0.00361803          0          0
16564    423.379    423.326   -17.6256 0.000177458 2.46046e-05          0 0.00399283          0          0
16565    423.413     423.35   -24.1636 -0.00952585  0.0106812          0 -0.00135295          0          0
16566    423.515    423.465     6.9301 0.00342408  -0.008453          0 0.00218175          0          0
16567    423.548    423.526    5.04802 0.000920132 -0.00577325          0 -0.00689124          0          0
16568    423.579    423.569    14.4897 0.00359952 -0.00639292          0 -0.000486321          0          0
16569     423.62    423.538   -73.0081 0.00651928 -0.00767521          0 -0.00465442          0          0
16570    423.679    423.646    11.6755 -0.0034111 0.000541766          0 -0.000740973          0          0
16571    423.718    423.747   -6.52324 -0.000517105 -0.00317595          0 9.25669e-05          0          0
16572    423.733    423.696    12.7194 0.000904378 -0.00395842          0 -0.00251347          0          0
16573    423.758    423.591    29.7757 0.00328318 0.000668372          0 -0.00025328          0          0
16574     423.88    423.788    6.49502 0.00207733 0.00431083          0 0.00151822          0          0
16575    423.903    423.913    16.2369 -0.000875774 -0.000876243          0 0.00341538          0          0
16576    423.971    424.027   -111.224 0.000830201 -0.00230679          0 0.00386432          0          0
16577    423.989    423.872   -14.7061 0.00390513  0.0017874          0 0.00143847          0          0
16578    424.006     423.97   -15.9433 -0.00230434 -0.0018891          0 -0.00595293          0          0
16579    424.051    423.994   -17.0393 -0.00595772 0.00360455          0 -0.000941238          0          0
16580    424.153    424.061    21.2745  0.0014324 0.00334935          0 -0.00050197          0          0
16581    424.221    424.104    26.3879 -0.00261997 0.000151733          0 0.000142788          0          0
16582     424.28    424.185    0.54791 -0.00254147 -0.0048606          0 -0.00405038          0          0
16583    424.323    424.249    5.47119 0.00350154 -0.00166147          0 0.00235243          0          0
16584     424.44     424.49    30.4558 -0.00341335 0.00335079          0 -0.000713021          0          0
16585      424.5    424.368   -67.6633 -0.00277557 0.00246335          0 0.00185695          0          0
16586    424.555     424.51   -48.2005 -0.000230724 -0.00690429          0 -0.0047001          0          0
16587    424.594    424.594    3.04365 -6.02806e-05 -0.00292426          0 -0.000280536          0          0
16588    424.702    424.651    84.7098 -0.00384414 -0.00112618          0 -0.000107233          0          0
16589     424.76    424.924    162.261 -0.00132187  -0.001979          0 -0.00305022          0          0
16590    424.809    424.685   -13.4959 0.00042686 -0.00460546          0  0.0028716          0          0
16591    424.954     425.05    31.6384 -0.00123367 0.00498939          0  0.0021722          0          0
16592    424.987    424.906    20.5931 0.00188059 -0.00205689          0 0.00168436          0          0
16593    425.022    424.906   -29.9912 -0.0058082 0.000317338          0 0.00312495          0          0
16594     425.07     425.08    56.5223 0.000306134 0.00504896          0 -0.0085465          0          0
16595    425.125    424.943   -36.8249 0.000648073 0.00255724          0 0.000702768          0          0
16596    425.198    425.152    28.8981 0.00257995 0.00451753          0 0.00218289          0          0
16597    425.208    425.167    8.78912 -0.00154019 0.000153169          0 -0.00150063          0          0
16598    425.245    425.193    11.9602 -0.0058425  0.0102657          0 -5.60208e-05          0          0
16599    425.296    425.225   -9.96249  0.0011332 0.000942785          0 -0.00441822          0          0
16600    425.317    425.217   0.765071 0.00246636 -0.00283343          0 0.00311192          0          0
16601    425.458    425.408     4.5629 0.00116179 -0.00304056          0 -0.00421703          0          0
16602    425.501    425.507   -37.3359 -0.00173296 0.000766807          0 -0.00034296          0          0
16603    425.577     425.41   -17.9065 0.00307377 0.00205098          0 0.00441197          0          0
16604    425.661    425.698   -27.3497 -0.0032955  0.0042119          0 -0.00471873          0          0
16605    425.686    425.644      9.116 -0.00242475 0.000850846          0 0.00439537          0          0
16606     425.75    425.665    22.8874 -0.00318958 0.00169011          0 -0.00105531          0          0
16607     425.81    425.706   -2.58272 0.000158653 -0.0060984          0 -0.000793173          0          0
16608    425.859    425.811   -21.1109 0.000486727 -0.00267522          0 -0.00634578          0          0
16609    425.886    425.836   -7.65757 0.00792758 -0.0033355          0 -0.000231945          0          0
16610    425.936    425.977   -29.6993 -0.00574911 0.00415056          0 -0.00200549          0          0
16611    425.975     425.87    8.91209 0.00159143 0.00608603          0  -0.004317          0          0
16612    426.056    426.106    25.8301 0.00235159 0.00474439          0 -0.00338364          0          0
16613    426.133    426.116    15.8453 0.00151438 -0.00172498          0 0.000129204          0          0
16614    426.169    426.008   -10.9667 -9.09709e-05  0.0033068          0 -0.000671563          0          0
16615    426.221    426.054    28.2582 -0.00412676 0.00379812          0 0.00147118          0          0
16616    426.293    426.427   -36.5089 -0.00445271 0.00596684          0 0.000232475          0          0
16617    426.335    426.256   -19.8089 0.00191411 -0.0057013          0 0.00451677          0          0
16618    426.427    426.306   -21.4433 0.000367822 -0.00270769          0 0.00114718          0          0
16619    426.494    426.388    34.5152 0.000116187 -0.00714174          0 0.00182121          0          0
16620    426.501    426.441    13.5457   0.003882 0.00317795          0 -0.0021636          0          0
16621    426.539    426.444   -66.4246 0.00102646 0.00224189          0 -0.00183312          0          0
16622     426.61    426.643   -36.4658 0.00169752 -0.00476124          0 6.31849e-07          0          0
16623    426.621    426.567    79.9173 -0.000313199 -0.000309457          0 0.00648826          0          0
16624    426.695    426.705     -53.57 -0.000735565 -0.000459236          0 -0.00122939          0          0
16625    426.749    426.745    24.4644 0.00216445 -0.00369551          0 0.00227063          0          0
16626    426.779    426.863    89.6517 0.00360645 0.00282489          0 -0.00710064          0          0
16627    426.894    426.978   -22.7259 -0.00664672 0.00355642          0 -0.00209466          0          0
16628    426.962    426.943    24.1755 -0.00217787 0.00127668          0 0.00024467          0          0
16629    427.047    426.935   -44.6283 -0.00174561 0.00165085          0 0.000438168          0          0
16630    427.066    427.035   -4.23822 0.000446725 -0.00557735          0 0.00226266          0          0
16631    427.126     427.13    13.1137 0.00119403 -0.00100664          0 0.00236159          0          0
16632    427.169     427.22     11.123   0.002805 0.000139411          0 -0.00457453          0          0
16633    427.194    427.159    12.0737 -0.00224693 -0.00135109          0 -0.00123937          0          0
16634    427.215    427.137    23.6924 0.00218941 -0.000354666          0 0.000419249          0          0
16635     427.25    427.218   0.515546 -0.00124746 -0.000974912          0 -0.00140293          0          0
16636    427.345     427.31   -29.6884 -0.000452885 0.00283949          0 0.000255453          0          0
16637    427.362    427.293   -1.50659 0.00127077 -0.00252542          0 -0.00173015          0          0
16638    427.395    427.361   -47.1896 -0.00502379 0.000670416          0 0.00389241          0          0
16639    427.422      427.4    3.87204 0.000121315 -0.00396308          0  0.0005896          0          0
16640    427.518    427.418    5.46268 -0.00677601 0.00147579          0 0.00301297          0          0
16641    427.559    427.453   -23.0177 -0.00331642 8.82178e-05          0 0.00215293          0          0
16642    427.621    427.489    6.99252 -0.00468919 0.00137501          0 -0.00046729          0          0
16643    427.703    427.545    -14.656 -0.000891812 0.00217988          0 0.00241481          0          0
16644    427.725    427.591    14.8621 0.000488641 -0.00251424          0 -0.00322151          0          0
16645    427.787    427.664    7.43767 0.00181798 -0.000988603          0 0.00335485          0          0
16646    427.825    427.723    26.6489 0.00421411 0.00351386          0 -0.000713601          0          0
16647     427.85    427.808   -12.3543 -0.00233263 0.00515724          0 -0.00305982          0          0
16648    427.919    427.655   -143.891 -0.000163131 0.00237544          0 -0.000660274          0          0
16649    427.949    427.685    54.5361 -0.00186963 0.00466699          0 0.000239551          0          0
16650    427.989    427.866    37.5496 0.00838459 0.00259357          0 -0.0051748          0          0
16651    428.018     427.96    -13.621 -8.96725e-05 -0.00284018          0 5.41513e-05          0          0
16652     428.05    427.945    3.63334 0.00258984 0.000686926          0 -0.00241952          0          0
16653    428.085    428.035   -78.2446 -0.00232092 -0.000248065          0 0.00255308          0          0
16654    428.121    428.102    24.3637 0.00389228 -0.00578905          0 0.000600954          0          0
16655    428.313    428.277   -41.5996 -0.00336814 0.00271631          0  0.0013559          0          0
16656    428.363    428.305    19.7836 0.000313235 0.00160128          0 2.1359e-05          0          0
16657    428.405    428.482   -63.3235 -0.000626032 0.00230494          0 0.00401254          0          0
16658    428.425    428.391    8.19146 0.00270567 0.00167984          0 -0.00352537          0          0
16659    428.498    428.474    20.6541 0.00612995 0.00580837          0 -0.00171886          0          0
16660    428.503    428.441    15.9923 0.000380173 0.00399246          0 -0.00615901          0          0
16661    428.548    428.448    28.2968 -0.00352945 0.00507575          0 -0.000800008          0          0
16662    428.571    428.487    15.0117 0.00154905 0.00600303          0 -0.00291874          0          0
16663    428.597    428.554  -0.280571 0.00108069  0.0022384          0 -0.00104838          0          0
16664    428.675    428.559   -18.8409 -0.000118919 -0.00428149          0 0.00242442          0          0
16665     428.68    428.593   -7.26108   0.001393 -0.00213493          0 -0.00311926          0          0
16666    428.768     428.74   -34.7546 -0.00287042 0.00331012          0 0.00243637          0          0
16667    428.839     428.78   -19.3788 -0.00378224 -0.00897802          0 0.00195668          0          0
16668    428.877    428.789   -9.38481 -0.00117308 -0.00277499          0 0.00275765          0          0
16669     428.97     428.82   -41.8423 0.00392008 -0.00532888          0 -0.00245651          0          0
16670    429.005    428.955   -8.38656 -0.00212431 -0.00126162          0 -0.00325678          0          0
16671    429.071     429.06    9.38363 -0.000737154 0.00072481          0 -0.000243467          0          0
16672    429.146    429.069    -13.464 0.00172348 -0.00260037          0 0.00050134          0          0
16673    429.179    428.947    63.2731 0.00118229 0.000300867          0 -0.0015959          0          0
16674    429.262    429.115    13.3768 0.000888919 0.00346621          0 -0.00503349          0          0
16675    429.319    429.329   -47.3909 -0.00336697 -4.72181e-05          0 0.00428792          0          0
16676    429.327    429.144    24.9154 -0.0015641 -0.00169043          0 0.00313148          0          0
16677    429.422     429.23    35.0555 0.00391119 0.00470791          0 0.00108467          0          0
16678    429.437    429.303   -14.8344 -0.000847643 -0.00103774          0 -0.00134149          0          0
16679    429.485    429.231   -13.4101 0.00157107 -0.0061063          0 0.000121764          0          0
16680    429.527    429.401    9.58007 0.00413656 -0.00177087          0 0.00177964          0          0
16681    429.608    429.651   -28.3063 -0.00167077 -0.00362417          0 -0.00135851          0          0
16682    429.737    429.685   -2.23028 0.00524246 -0.00361421          0 -0.00397123          0          0
16683    429.742    429.646    29.6044 -0.00135275 -0.000333137          0 -0.00480021          0          0
16684    429.871     429.83    6.76263 -0.00546594 0.00153968          0 -0.00137716          0          0
16685    429.911    429.834    10.5065 -8.65151e-05 0.00213707          0 -0.00362848          0          0
16686    429.957    429.886   0.535813 -0.0023204 0.00229364          0 0.00409624          0          0
16687    430.005     429.93   -11.8341 -0.000593608 0.00354114          0 -0.000353276          0          0
16688    430.087    429.992   -21.7388 0.00404502 -0.00408768          0 -0.00144012          0          0
16689    430.097    430.067    9.69206  0.0017081 -0.00109587          0  0.0014308          0          0
16690    430.171    430.062    20.6821 -0.00570693 0.00636638          0 -0.00485892          0          0
16691    430.287    430.289   -21.9307 -0.0055222 -0.000647521          0 0.00107111          0          0
16692    430.335    430.227   -17.4576 -0.00243212 0.00250213          0 -0.000599562          0          0
16693    430.369    430.231    7.38233 -0.000776401 -0.000371036          0 -0.00184271          0          0
16694     430.39    430.393   -32.5655 -0.00254534 0.00162682          0 -0.00233844          0          0
16695    430.549    430.449   -5.56573 -0.00405855 0.000274359          0 0.00106931          0          0
16696    430.574    430.496    1.86066 0.000884668 -0.00317287          0 0.00250353          0          0
16697    430.617    430.564   -4.59456 0.000729721 -0.00149786          0 0.00166626          0          0
16698    430.629     430.41   -31.4784 0.00311259 0.000425281          0 0.00219255          0          0
16699    430.686     430.59   -19.5475 -0.00736322 0.00238738          0 0.00277734          0          0
16700    430.778    430.694   -2.63422 0.00108731 -0.00198052          0 -0.00221837          0          0
16701    430.814    430.722    22.5586 0.00279867 0.00199144          0 0.000258524          0          0
16702    430.849    430.784    9.76601 -0.00209561 -0.00211464          0 -0.000562158          0          0
16703    430.876    430.824    4.02269  0.0017707 0.00197183          0 0.000774993          0          0
16704    430.943    430.816    22.5471 0.00415629 -0.000695764          0 -0.00251664          0          0
16705    430.959    430.891   -21.3693 0.00262463  0.0020972          0 -0.00408614          0          0
16706    431.009    430.948   -7.48919 -0.000643914 -0.0012626          0 -0.00454798          0          0
16707    431.054     430.96   -35.6041  -0.003891 0.000255064          0 0.000187285          0          0
16708     431.16    431.123    23.7776 -0.000743186 -0.000966751          0 0.00322218          0          0
16709    431.171    431.113     11.873 -0.00400743 -0.00281955          0 -0.000241933          0          0
16710    431.206    431.227     41.211 -0.000875627 -0.000527928          0 0.00553648          0          0
16711    431.236    431.165   -16.8447 0.00525343 -0.00216681          0 -0.000996579          0          0
16712    431.335    431.309    23.4539 0.00185534 -0.00257602          0 0.000360372          0          0
16713    431.367    431.403   -8.03279 0.00247863 -0.00395669          0 0.00214074          0          0
16714    431.483    431.447   -11.6169 -0.00551692 0.00471061          0 0.00332202          0          0
16715    431.559     431.46 -0.0525883 0.00238709 -0.000641638          0 0.00492716          0          0
16716    431.667    431.593   -1.20809 0.00272421 0.00754697          0 -0.000207787          0          0
16717    431.748    431.699    10.1971 -0.000109529  0.0017869          0 0.00131025          0          0
16718    431.766    431.678   -5.28447 -0.00398718 -0.00139824          0 0.000228015          0          0
16719    431.793    431.685   -2.68943  -0.001452 -0.00153355          0 -0.00367987          0          0
16720    431.834    431.728    35.4458 -0.00351507 0.000887268          0 -0.000424754          0          0
16721    431.876    431.809   -4.63855 -0.00253807 0.000396605          0 0.000606593          0          0
16722    431.935    431.776   -60.1458 0.00537124 -0.00576506          0 -0.00199004          0          0
16723    431.968    431.916   -5.90673 -0.00858691 0.000113301          0 0.00023562          0          0
16724     432.04    431.971   -8.48545 -0.000225431 -0.000697742          0 0.000406515          0          0
16725    432.071    431.913   -17.8265 -0.00583241 0.00468194          0 -0.00211766          0          0
16726    432.132     432.04   -29.7966  0.0023588 0.00101864          0 -0.00284722          0          0
16727    432.179    432.134     4.6591 -0.00182233 3.91881e-06          0 0.00418607          0          0
16728    432.207    432.053    4.17761 -0.00294902 -0.000835167          0 -0.00370096          0          0
16729    432.425    432.474    19.3689 -0.00650985 0.000403283          0 0.00192076          0          0
16730    432.446    432.277    44.8697 0.00354089 0.00202805          0 0.00418771          0          0
16731    432.516    432.419    1.94317 -0.0056796 0.00221101          0 -0.000619341          0          0
16732     432.56    432.443   -43.4136 -0.000711887 0.00126437          0 0.00169223          0          0
16733    432.589      432.5    -17.771 -0.00106906 -0.000590652          0 0.000562702          0          0
16734    432.642    432.574    13.3047 0.00195412 0.00139913          0 -0.00186009          0          0
16735    432.716    432.532    3.45219 0.00159523 -0.00111224          0 -0.00306891          0          0
16736    432.774    432.704   -21.4847 0.00240999 0.00197395          0 0.00032007          0          0
16737    432.849     432.64   -22.0542 0.00488915 0.000353768          0 -0.00207274          0          0
16738    432.869    432.971    -16.251 0.000775249 0.00108571          0 -0.000126846          0          0
16739    432.884    432.957    21.7899 0.00135635 -0.00849537          0 -0.00239128          0          0
16740    433.044    433.009    34.4423 -0.000922115 9.42768e-05          0 -4.97312e-05          0          0
16741    433.095     433.01    21.6913 0.000979214 -0.000459275          0 -0.00295647          0          0
16742     433.13    433.052    28.4311 0.00534019 -0.00712609          0 0.00199986          0          0
16743    433.186    433.036    6.88248 -0.00197507 -0.00475373          0 -0.00138548          0          0
16744    433.271    433.156    11.4584 -0.000776156 -0.00352465          0 0.00225987          0          0
16745    433.349    433.232   -21.7077 -0.00215582 0.00434294          0 -0.000961334          0          0
16746    433.443    433.281   -11.8315 -0.00611715 0.00214353          0 0.00302642          0          0
16747    433.478    433.262   -113.507 -0.00427175 0.00459936          0 0.00265048          0          0
16748    433.568    433.429   -4.51299 0.00353813 -0.00106203          0 -0.00358068          0          0
16749    433.574    433.385    25.4294 -0.00604158 0.00688507          0 0.00177663          0          0
16750    433.591    433.488    15.3839 0.00216533 0.00117297          0 -0.00396541          0          0
16751     433.68    433.502    5.55429  0.0016718 0.000292599          0 0.00195856          0          0
16752    433.769    433.679   -27.5059 -0.00404459 0.00814453          0 -0.000610275          0          0
16753    433.805    433.683    9.76145 -0.00906131 0.00374259          0 -0.000858808          0          0
16754    433.883    433.901   -1.52713 -0.000343193 0.000262184          0 -0.00060658          0          0
16755    433.959    433.821    20.6196 0.00291496 0.00505643          0 0.000551445          0          0
16756    434.002    433.846    22.7317 -0.00212551 -0.000655941          0 0.000361105          0          0
16757    434.163    434.052    2.68573 0.00254721 -0.00210567          0 -0.00134004          0          0
16758    434.239    434.095   -23.5784 -0.00489834   0.006004          0 -0.0037398          0          0
16759    434.269    434.106    32.4603 -0.00240591 -0.000693531          0 0.00463405          0          0
16760    434.289    434.125    8.82626 -0.0015066 0.00112625          0  0.0025449          0          0
16761    434.366    434.202    73.5459 -0.00298893 0.00356575          0 -0.000694939          0          0
16762    434.425    434.409     10.474 0.00279593 0.00543888          0 -0.000312836          0          0
16763    434.462    434.326    42.9122 -0.00396965 -0.000558089          0 0.000575662          0          0
16764    434.539    434.432   -21.1127 -0.00381641 -0.00217478          0 -0.00198071          0          0
16765    434.604    434.469     7.8861 -0.00322871 0.00124546          0 0.00294067          0          0
16766    434.694     434.52   -51.3022 0.00699059 -0.00569031          0 -0.00620328          0          0
16767    434.776    434.704   -34.9117 0.00199988 -0.00568103          0 -0.00443805          0          0
16768    434.837    434.719   -1.67824 0.00131804 0.00353827          0 -0.00217196          0          0
16769    434.856    434.753    7.00013  0.0012629 0.000894994          0 -0.00309789          0          0
16770    434.918    434.849    67.0993 0.00262657 -0.00241833          0 0.00287446          0          0
16771    435.002    434.962   -112.433 0.00516235 -0.00513633          0 0.000326788          0          0
16772    435.088    434.996   -21.8618 0.00629658 0.00155852          0 -0.00259656          0          0
16773    435.162    435.064    13.7872 0.00344193 0.00283819          0 -0.00742252          0          0
16774    435.256    435.138    82.9035 0.00222299 -0.00197747          0 -0.00629216          0          0
16775    435.348    435.231    16.5642 -0.00298282  0.0019597          0 0.00190336          0          0
16776    435.361    435.259    5.19292 -0.000647563 0.00179832          0 -0.00153844          0          0
16777    435.444    435.283    13.1482 -0.00393188 0.00488254          0 -0.00588582          0          0
16778    435.479    435.408    -21.758 -0.000122939 -0.00422036          0 0.00357597          0          0
16779    435.533    435.486    4.40849 -0.00385726  0.0014239          0 0.000468424          0          0
16780    435.547    435.435   -0.68768 -0.00201866 -0.00350986          0 -0.00096743          0          0
16781    435.611    435.541   -24.4737 -0.00189532 0.00103686          0 0.00450778          0          0
16782    435.637    435.566  0.0639155 -0.00265687   0.001436          0 0.000974522          0          0
16783    435.678    435.647  -0.854552 0.00630759 -0.00223778          0 -0.000479661          0          0
16784    435.753    435.596    34.8637 0.00162909 -0.00418677          0 0.000767995          0          0
16785    435.785     435.69    -9.4919 0.00695098 -0.00309127          0 0.000981019          0          0
16786    435.828    435.629   -1.87242 0.000482181 0.00708181          0 -0.000654791          0          0
16787    435.884    435.844    20.7687 0.000222692 -0.00228888          0 -0.00597047          0          0
16788    435.925    435.936    -20.669 -0.00911433 -0.000769827          0 0.00330808          0          0
16789    435.948    436.009   -51.2963 0.00464441 0.00714425          0 -0.000108837          0          0
16790    435.975    435.997   -267.158 0.00234818 -0.0073158          0 -0.000340306          0          0
16791    436.078    436.104    11.5621 -0.00494139 -0.0038537          0 0.000559895          0          0
16792    436.125    436.074     28.527 -0.00678823 0.00542863          0 -0.000619496          0          0
16793    436.147    436.144   -1.45877 -0.00631369 0.00320947          0 -0.00513506          0          0
16794    436.182    436.036    68.4813 0.000784269 -0.00162977          0 0.00529036          0          0
16795    436.325     436.28    25.7546  -0.002618 -0.000438738          0 0.00124644          0          0
16796     436.33    436.401    29.2475 0.00566191 -0.00561671          0 -0.000726602          0          0
16797    436.375    436.324   0.196133 0.00410263 -0.00174667          0  0.0023251          0          0
16798    436.462    436.453   -30.2084 0.000321914 -0.00344084          0 0.00301423          0          0
16799    436.522    436.493     -25.55 -0.000637148 -0.00275602          0 -0.00142448          0          0
16800    436.562    436.537   -27.0824 0.00107224 -0.00121316          0 -0.00136768          0          0
16801    436.608    436.661    14.0556 -0.00213298 0.00300887          0 0.00332072          0          0
16802    436.624    436.607   -3.45077 0.00786664 0.00307023          0 -2.16966e-06          0          0
16803    436.747    436.679    20.6727 0.000589588 0.00116895          0 -0.00480045          0          0
16804    436.864    436.821     29.507 -0.00136594 -0.00318693          0   0.006172          0          0
16805    436.882    436.858  -0.981544 0.00209407 0.00174713          0 -0.00264731          0          0
16806     436.92    436.943   -1.53494 0.00396608 -0.00400243          0 0.00150567          0          0
16807    436.962    436.856    -12.498 -0.0062246 0.00228255          0 0.00200263          0          0
16808    437.025    436.999   -184.579 -0.00418956 0.00215392          0 0.00201932          0          0
16809    437.071    437.015      3.788 0.00214976 0.00262779          0 -0.00555569          0          0
16810    437.112    437.239   -63.2425 -0.00108363 -0.00416939          0 0.00155275          0          0
16811    437.166     437.03    30.2975 0.00193381 0.00733074          0 -0.00381521          0          0
16812    437.228    437.176    6.27684 -0.00656627 -0.00163233          0 0.00679258          0          0
16813    437.338    437.243   -373.201 0.00325825 -0.00735068          0 0.00180766          0          0
16814    437.452    437.421   -68.5619 -0.000214882 -0.000464415          0 -0.00425668          0          0
16815    437.461    437.471    4.36248 0.00306692 -0.00266548          0 -0.00228508          0          0
16816     437.51    437.502     54.575 0.00442101 0.000376005          0 -0.0035495          0          0
16817    437.588    437.461    39.8867 0.00276085 0.000663227          0 0.00542178          0          0
16818    437.646    437.552    116.661 0.00104367 -0.00107706          0 0.00238539          0          0
16819    437.651    437.574   -55.7977 -0.00274909 -0.000345551          0 -0.00666659          0          0
16820    437.673    437.622   -13.3253 0.00171582 -0.00275141          0 -0.00447323          0          0
16821    437.796    437.723    12.6712 -0.00199109 -0.00489642          0 -0.00153415          0          0
